"Date Heure, UTC",T_2D,T_4D,T_4G,T_7D,2D_Heating_power_[Wh],4D_Heating_power_[Wh],4G_Heating_power_[Wh],7D_Heating_power_[Wh]
2021-09-27 13:00:00,22.923,23.437,23.74858333333333,23.267,0.0,0.0,0.0,0.0
2021-09-27 14:00:00,23.119,23.421,23.7025,23.237,0.0,0.0,0.0,0.0
2021-09-27 15:00:00,23.087000000000003,23.403,23.87108333333333,23.243,0.0,0.0,0.0,0.0
2021-09-27 16:00:00,23.055,23.417,23.98766666666667,23.193,0.0,0.0,0.0,0.0
2021-09-27 17:00:00,23.045,23.425,24.108916666666666,23.273,0.0,0.0,0.0,0.0
2021-09-27 18:00:00,23.005000000000003,23.393,24.103083333333338,23.281,0.0,0.0,0.0,0.0
2021-09-27 19:00:00,22.943,23.367000000000004,24.055,23.255,0.0,0.0,0.0,0.0
2021-09-27 20:00:00,22.841,23.289,24.027,23.213,0.0,0.0,0.0,0.0
2021-09-27 21:00:00,22.773,23.215000000000003,23.908083333333337,23.183,0.0,0.0,0.0,0.0
2021-09-27 22:00:00,22.723,23.121,23.66833333333333,23.171,0.0,0.0,0.0,0.0
2021-09-27 23:00:00,22.675,23.045,23.4795,23.151,0.0,0.0,0.0,0.0
2021-09-28 00:00:00,22.639,22.965,23.387416666666667,23.123,0.0,0.0,0.0,0.0
2021-09-28 01:00:00,22.593083333333333,22.895,23.367,23.087,0.0,0.0,0.0,0.0
2021-09-28 02:00:00,22.5515,22.805,23.295,23.037,0.0,0.0,0.0,0.0
2021-09-28 03:00:00,22.4955,22.735,23.207,22.967,0.0,0.0,0.0,0.0
